-478532553;322239256;-299446630;0.62047160;211368465;754909992;806161594;114020014;0.39227676;-0.97217327;346928740;912574100;-0.72655010;299581075;409743500;-0.74429703;113988853;142778897;290932345;259434175;458600616;205882335;284547472;208373690;-247824001;-307886863;328592777;0.88223541;-345823145;346880198;284850335;0.03483129;-556295681;-170824099;278231144;267172432;-160700834;-102882314;-138109529;0.84666276;-180395341;0.44634759;-333028030;-0.99793798;-499651814;-123471916;341081142;-201738858;187458539;-234061670;0.22383969;0.93410128;0.99203324;0.38011432;-0.71294183;129873252;0.17555261;131088960;-0.29290685;-0.58993638;-149664736;0.97144097;0.42353475;0.71492171
828945446;150674629;0.96508467;-0.72927296;-159858179;354740739;-634546375;0.20940602;712894821;-414945412;243501043;225335169;915720177;-289713168;-0.41850662;570363426;0.41448545;494771671;0.65383291;494854450;-138280582;-0.50881654;-405912924;342656279;0.37003613;162439930;-127753258;247678304;201373410;-119698870;153480303;0.03916168;180282235;0.56258881;170210338;-323891377;0.06662798;-137993765;146946013;-187842178;0.44265461;-270808196;133555233;122459316;111971068;-187775958;173651242;0.78401208;-149916720;230902243;0.85651195;186809862;0.48689914;-0.80449629;0.04252023;0.02420199;152242219;-0.84755301;0.44447964;0.67767942;-129713559;-0.90669549;0.68278944;0.55618453
-1006103611;100817204;0.10446131;-372378612;382215738;714414310;-403583384;-657967186;-570411539;0.63180304;251627374;216200352;-0.75922799;-151264071;241433287;199189138;232059979;-243266463;190398049;235081291;-434238148;220133615;534664774;178196383;-0.05314374;174608815;-129940009;118643141;161291361;0.02763903;-0.77741206;0.33860517;0.54474372;-0.36291844;144472218;-0.31966147;-0.70658040;-0.52267653;-0.90796649;177649164;325887465;0.41717166;-0.01667441;-313660431;0.65819305;0.40681607;169274378;0.06377959;-0.39283580;0.13455355;-222482276;0.31242442;325159264;-119025207;-0.71566671;-224659634;-0.17274117;0.58067346;-0.22279540;0.08973050;0.82245702;-149916482;0.93608093;-0.84389889
-744489145;-0.85119867;195458055;-0.79160106;277183580;674976635;-482898617;-745124149;-667438650;213421941;213208818;0.07709885;0.60376489;-106563425;175429797;107996368;282306266;-347035313;144265616;273119640;-461998415;200641394;308569407;204731560;346043825;0.41669160;-0.95854360;208835363;-0.62986183;-0.77710402;-136480248;125773239;-157806253;-252180433;102395535;0.05604491;121173811;186463308;0.17038548;0.11814255;0.54217505;-0.01077728;113647616;-0.69646525;0.45580298;0.44723505;0.59362590;-0.79486394;-0.64643395;118597806;-162785304;0.43388045;0.69333279;-145407438;-0.03415388;-202447271;105077231;125883353;-101337671;0.44135714;-0.10120521;-0.37369516;0.84566236;0.63760370
-1146477985;-747023344;620826817;-100391400;468521786;658375740;-633615971;-445323086;-272564697;292073226;-279788351;0.71640801;0.72750568;0.37318310;171243811;371052837;-154797781;-162941444;-0.55829132;121710992;-515543318;0.71064776;278722095;0.64117908;-0.57175851;0.10780409;122653496;0.18041122;0.66948009;0.24606884;-0.43151009;-0.31292415;-0.30114079;-0.37544781;-0.60557699;-0.67214549;-0.94708657;-234909248;-151172054;-137385774;240303779;-0.61757207;-0.42191344;0.27626377;0.07184696;0.79977506;0.77847445;-0.32205844;-137303638;113034201;-192729712;0.64346993;129570138;-0.29196298;-0.44526201;0.22696149;-0.04432988;-0.75617170;0.43059319;232935333;-0.77575701;0.62612313;-0.24729693;-0.46934763
-1056504154;-1360127163;608113050;-334025574;143731201;-264825535;-664205742;-487954140;0.01120949;-182097578;-0.41170979;-0.43773246;0.22380054;-101097620;-119888210;203846264;-299687099;136549640;-0.38275468;0.31436443;-0.05713879;-0.37677008;239004278;-158988190;-230689716;-0.83469766;230682802;-0.63609898;-116338825;-0.78997815;-265529919;188473368;-228941727;-0.14661425;0.31412953;-0.90507972;-0.22785282;117672443;0.00764382;152107334;-129236817;-0.53161287;0.76595175;-0.46214432;144970477;0.85028189;-0.60205525;-106899953;0.01675142;-0.02749294;-0.35233670;0.30477965;-0.22793579;101220620;-0.41645771;-0.87138724;-103167391;0.65304095;-145628452;-0.09068036;-0.33757019;0.10899800;0.44669247;0.37596118
-993446541;-436528158;654040432;-0.96464503;409286928;750886822;-468473911;-604777336;-268123436;458996391;-0.85322046;207342577;-0.41782713;206314421;0.90040660;0.73803663;0.26544976;-258115005;-0.08273625;314173269;-550531483;214307880;473256016;0.48162627;-173524570;128572667;-0.12912208;-0.97532761;0.73977351;0.78173637;-146477020;-0.26385999;172906387;-0.19837648;0.16012406;-0.72869170;0.82815242;164344716;0.31108344;-0.75663936;-0.07191110;209356999;137774110;-0.38671935;0.80811781;0.11304295;0.69014239;-0.63620543;0.76476234;147938979;-0.83189499;-0.24795532;0.68731427;106095755;-159405780;0.09968758;0.46396589;-159099340;0.80639130;-0.94257444;-0.08153048;-0.24808082;-0.58989811;-176726770
-436583519;-802756023;0.58748174;-105499959;334104681;459434032;-478066158;-272778130;-307550383;0.94735932;-756511593;193538880;101314235;0.17262843;-0.47636843;-0.71199250;147060847;137029910;329466248;376038074;-392947912;0.87629056;150552428;279509544;-0.06855154;-0.20533240;0.78476524;-373601556;-113857269;-0.83506399;-0.28279912;192603636;126484644;-128562140;-364879823;-0.94291508;-0.03213763;-0.77526599;-0.24249268;-0.87122214;-256297827;-0.90867442;243501210;-271589017;-0.98458183;105372250;-112963760;-192642713;0.16869086;-0.59506965;0.43473101;-0.99817562;0.32123613;0.28894043;-0.32013160;-0.95820689;0.72202611;164451039;173882651;0.39896667;0.00826158;0.21264881;143777859;-0.24595857
-1205922699;-1219997501;847087383;-200113869;296879578;274430585;-454419994;-376317382;-0.74593830;-167738366;-0.32215285;-0.84323716;0.60352832;-103565979;-105215502;118344367;-353744698;-0.43070960;-153999770;137305522;-160741758;-152180839;232186604;0.75774288;-110126245;0.01756621;172993290;-140991867;-262585545;-0.94549835;101279950;0.21667147;0.87937450;-0.63903099;310526752;-0.37177077;-236091352;-0.04041511;-0.61136472;-123476887;-126807463;108144319;0.35243258;0.44690126;0.94939005;0.37590462;-0.86185849;-267660213;-0.18411736;-0.03557897;-0.41046494;0.85868740;-0.72267461;-0.69173574;-0.13036638;0.18603092;167607844;0.64218944;0.16402823;0.87608516;-0.49062151;270471907;0.22963703;0.74195206
-411229181;-163605261;229867864;-310568237;101507747;425042534;-782021713;-773237705;-205219173;-101195216;0.00254345;328740072;365952611;240477562;0.70906615;-184921956;544826889;-257874870;113740349;673039532;-306682205;132042313;186985350;0.42896891;186147916;123684716;165126383;-221752930;0.23061752;0.44497776;-217608213;-0.25824428;0.35241413;0.42870039;-118011665;-0.67821705;-0.19406939;-128553796;0.88796300;-185483670;114180541;0.60964215;286300802;-0.59657311;-146330297;0.14137334;-0.14199547;-0.78316998;-135562301;0.33171123;-0.05009086;-137048757;0.10941648;-103439736;-0.23666519;0.64478517;-150339699;-0.46955484;0.55788141;-0.38445956;0.01655379;-0.81211591;0.05823720;-0.95970953
-1010062408;-339326191;294307470;-278923941;300354099;622814846;-762239552;-487039566;-180489254;232962823;-220572567;287540889;0.46329278;690625095;0.54816246;0.68493748;-103695250;-277080297;-130560970;246876526;-326748490;344390941;286315989;169971466;0.90706885;149253190;209328413;-109485829;-0.43009710;-128908801;-104807818;-0.48688841;227597618;0.00240898;256420112;-184854853;0.96896958;0.55711901;-193650091;0.53465903;0.87975526;0.78266197;0.91446251;0.51043677;-0.31603956;0.18711501;0.35743535;-100379109;-0.05985045;-0.48294228;0.06198864;-0.53705287;0.99717832;0.28360355;-0.73035377;-0.16781628;224077225;-175060058;0.28678066;-0.89506483;-0.70794821;-0.75316083;-111720395;-246556282
-852332973;-899045658;533064365;-338088322;214550161;293925190;-876749134;-443420982;-0.58044720;-329736614;-249919319;226440430;128385055;389008951;-306307793;0.88523471;-256255102;-139157367;-0.06864697;318436527;-195284653;0.10591239;240434647;0.55687189;-0.17076927;0.23929545;198469651;-323593068;-114678097;-203466249;-0.76818359;164939308;0.04604103;-0.28830773;-0.66435969;-195113313;-0.15396333;-117068172;-120022380;-117991769;0.24566889;0.00617974;159279728;-0.24442245;-0.97801459;-103612721;-151168394;-0.08720851;0.27592516;-0.27650869;-0.62431306;-0.78230774;103013480;-153100324;-0.14740807;0.52004027;0.70548797;-126129663;-0.21635091;-0.97343081;0.09004985;0.10197675;101341426;-0.81176525
-1005359459;-850414658;665378809;-229710245;280985260;465208149;-883900356;-0.96382046;-0.91860533;135995746;-170485306;210314107;0.61408961;232772160;-349663353;213256621;-108439052;-273409653;191690135;280995512;-218075538;-0.05512661;292106676;0.23945427;164633429;-0.47534743;0.65065444;-190561795;-0.59523058;-200393009;-0.54093301;134659481;0.28469926;0.73711669;-0.24348748;-172223961;-197670245;-161127615;-185152137;0.68938780;0.53273916;-0.05293582;0.74421471;-122333741;0.27880621;-0.82389390;-129762411;0.40749717;181169248;-110015559;-0.80465078;-107522643;123717940;-0.94066072;0.16366231;-0.05290508;0.18736553;-0.26787913;0.34218103;0.19341850;-0.43205059;0.63620788;231076908;-0.88522071
-1083773518;-775243473;-192496538;0.35619351;0.90505719;-0.03301787;-1339285660;-156298041;159108996;-120453775;-0.13343596;0.36281013;-0.08400738;0.17319664;-145023060;360583949;-132471275;224938607;-0.57154226;120607114;-225203204;-0.45825261;0.79328549;-0.94266629;-163110161;201162004;108486295;-0.52725625;0.28758192;-0.67505610;-0.80898988;-176312006;-0.32300228;-129913163;-0.00994045;-180777705;-230305982;-226445365;-0.37655842;-122140551;0.97881722;0.24983796;0.56939727;0.50225747;200546980;0.15211320;-0.38730067;-161245036;-119910800;-0.62668210;0.00794999;0.09828079;0.02889943;-0.90569615;-0.89010435;161527586;0.00613093;-231767678;-154052353;0.09717238;-0.33537263;-0.69622278;-0.54600763;0.79906631
-866341209;-695871878;0.73743999;335800838;204169369;-0.83136392;-842611217;-174554253;488272667;-389996266;-297570801;120354724;254700828;-268659830;-0.91385746;129062700;302594781;494047832;245963478;439934587;0.29377902;-159599614;0.51290524;338148355;0.35649973;130857158;358976841;0.55882084;0.81130505;-0.48396075;0.13737810;0.72550583;-271115327;-163614726;0.67453551;117524850;-100453651;-0.24951345;138165963;-0.50887096;-0.22280729;-0.62653852;255096602;156462860;326121712;0.45012498;-191519654;-0.02346492;-195051551;110104394;-0.45008779;0.29440773;-0.06456757;0.53963017;208767557;0.81144726;-0.69727564;0.86242676;0.31993711;0.93255532;-0.06844546;0.65005857;-106324947;130273199
-787698650;-991590977;186819673;-181296861;-0.75646126;-0.93022513;-1180594540;-670707130;115033722;-143182290;111952829;-0.84218955;392561626;156095290;-0.29357243;208311343;177742267;120874357;0.61914080;338401747;105896795;-209259224;0.60585511;-245670652;-0.62546182;-0.74453658;171232116;0.05687380;0.82517362;0.71316850;-115609777;0.13692665;-114486325;-211258817;0.65441406;0.30110919;-0.43650055;0.40064335;0.42832065;0.26234728;-176208615;0.50740886;-0.59771490;0.48876679;0.66114521;0.97360575;0.75935072;-0.51892209;0.17371592;0.36069345;-0.11941616;152346087;158542800;0.45766425;0.92483747;245789599;-0.07905221;-0.77111828;-0.42965394;-0.30649811;0.33374482;-210340595;-0.11606550;231340432
-1246637154;-762152672;760056496;-0.77096069;530086851;326997066;-754367352;-0.91171575;-0.60881996;-0.48416698;-160583401;0.15507007;187607992;-156544244;0.71487761;178976130;145581031;-0.59708422;-202300477;113504481;-342443442;-0.03717381;415911484;0.38117647;-138921273;-188578606;361003542;121544337;0.26318979;184884131;-0.39268625;-0.42892385;-160052097;-228018332;272346115;-0.06634888;-140964305;0.56163394;0.26946294;0.13590318;-0.43510950;0.10454386;-0.45352769;105489790;0.29084277;102217412;0.29616457;-127567506;-0.28450149;144599116;-129136670;0.00420481;0.98941088;-0.76998639;-110253167;-0.23308057;-142390966;-0.49440372;-0.27803516;0.68363905;0.09657650;0.21753001;135069120;154702783
-1128225994;-1125177670;668639994;-417067957;165828121;-0.55390024;-439518452;-286953807;192682433;0.09907961;-303203249;0.42583323;-0.74140930;-123640013;-188294935;-192174172;-272615290;111635089;0.85222685;128657842;-255102706;-160701394;-146780276;192149305;-130249977;-116037595;137825358;-183860183;-299051952;-0.45142075;-0.79908311;137021160;-360065341;-0.70318907;-0.55146575;166830969;-0.11750340;0.98739070;-130349052;-170237172;-190494800;0.55502301;212255216;0.20879711;0.83460844;-0.93775398;-140406418;-188954377;-128385663;0.31750011;-0.69964230;-155119610;107859731;0.26278114;0.54404598;0.84091127;-110655093;0.87246192;0.68223292;0.45924461;118934429;237322307;0.28436100;0.91333294
-898017597;-1023180389;499430990;-250650620;333447790;119413435;-982801437;-697986889;0.09489250;-267180848;-0.35990119;-0.56213212;310436916;126688933;109063840;271505713;0.19280815;-0.07313639;-254131770;143954444;-218709016;0.04580283;247990108;-0.52285838;-122064614;123845541;216387558;-110846925;-0.81708765;0.18461490;-287143040;-162574685;-0.33078265;-0.80415779;112008286;-169588792;-246906376;-102851129;162009203;0.48736662;0.52133644;0.87523818;0.92537171;-122390270;0.25032806;0.59693009;-0.70387518;-125004172;-112676454;0.23726571;-137001860;0.72346961;0.72548628;-0.76495457;-130360699;-0.22683138;0.43004251;-0.76422709;0.64839619;-0.54288518;0.79395717;0.10242838;0.51093125;0.91919261
-1316606712;-1042116928;997803307;-341733479;0.96823287;-0.34902084;-141962337;-147293663;495953035;173806286;-180184889;-131238580;-0.13110852;0.33913204;-256795216;203587103;-664497948;0.09440637;-347905445;-0.18618298;-0.97157168;139528406;0.12516314;-0.24879479;-0.87847650;0.19129410;-0.15456551;-295955133;-297107029;-129292071;0.35837293;242635155;105687737;-0.94186002;168436909;-250792956;0.82260704;0.60340476;-113288057;-0.98453951;-0.22113818;166774774;0.92562348;-0.77691782;204533267;-115417123;112436187;0.35976768;0.93094629;0.48655689;-0.59816861;0.96927983;-0.05918741;-227437711;-174669456;-0.25235599;-0.19631934;-0.16857065;-0.18472895;-100191295;0.60243326;0.25628656;161635554;0.23650354
-663835335;-752437782;676783514;-284529161;265597773;344984055;-432870483;-753822708;-231886196;180296063;-521533680;0.36640930;276465607;0.49772927;-185222006;-0.51154828;-0.67892301;-245537663;0.29825753;328606415;-291167879;0.51733756;407502890;-127002025;-552317524;130585599;164914525;-164223409;-0.11326170;-0.65433776;-112734067;-0.88698244;259140897;227072334;-0.49415731;-0.46189204;259990144;-0.15156251;-226331949;-0.73991305;-175723314;-102008140;151868629;-292603683;233753657;0.50483161;0.79560441;-0.43121886;0.75669020;0.91344345;0.51087379;-0.45499682;-133728743;104539847;-140085626;-0.99618149;0.20032310;0.20965663;128866386;0.02932930;0.02881958;-0.87528896;-0.97784513;0.12871030
-1061531258;-650377750;0.06118232;168891597;359077406;194703078;-955586815;-456004047;-157884121;-0.46494412;-0.67149878;-172158122;222364163;-123989666;-124958658;328563881;351391006;196753049;0.58626646;456688023;-122438550;-0.69595569;214314270;0.34024501;-0.41157141;-0.63233519;292027473;0.76074553;298088503;0.84766173;-112965333;-101765776;-0.98171568;-0.17787367;109916246;0.85802162;-177967072;-0.96555871;172617424;-153034949;-120966768;0.67854869;0.27438989;143636620;-0.15439653;-0.43914473;-0.14129631;0.18303514;-158649778;-0.15662831;-0.05875339;133999896;0.78503060;-166926742;0.26774126;0.37456787;0.33892941;-245183778;-0.52100980;0.76223731;-0.05448924;-0.45767945;-167489791;-0.00599263
-199328828;-1085370255;-0.86228126;-130323422;-280518627;-405006695;-642653942;-359939694;448123550;-527688551;177570844;-0.63562751;693286133;-119022405;0.40378356;-120172977;152743006;387786794;318485093;325004625;0.83118254;-375984097;-0.96784711;170812225;-298511744;0.47489303;0.93675661;0.66451597;121274257;-0.46478465;-0.36103451;260731840;-238459682;0.04829472;-102381933;-137851298;-0.12723064;-0.99984747;0.95363903;112825346;-0.97236341;0.81557399;-0.53307939;195907235;0.44992447;143038607;-274921179;-0.10774493;-149733090;287480545;-220228934;245502710;-0.40940523;129403746;0.20047790;0.71234035;-0.98932385;-0.72349954;124731874;178680813;112242377;0.83636600;-139049888;0.13884580
-296392727;-810952950;601835537;-399995708;262812281;242167711;-297993135;-876437473;-0.46764898;-202522087;-320276642;-0.41261935;552146673;-0.55714375;0.58884144;-0.90521312;259398007;245343137;0.19339049;514773417;-302107596;-0.92887312;0.87445021;127140236;-0.51021522;238812089;0.48710012;-306334496;-0.53331137;-201876450;-0.90730250;0.72233796;-0.90101784;0.19170284;-131391597;-0.20534351;132449007;-129925227;0.21491861;-276551938;-265126586;0.40142956;413497686;-0.30632055;-277086592;-214650106;-149732125;-138314176;0.18492997;-0.10732305;0.75473672;0.34227681;-0.66194534;0.27193403;146694613;-0.16621184;0.05863261;0.53427202;146937394;-0.40430546;-0.55756068;140418983;0.45787954;0.63324606
-934844494;-426226854;0.18222120;-165238404;233197594;472858381;-798385811;-111678624;0.20812321;471742105;-336472178;265766883;-0.80494404;145016193;-169169903;-212716150;142926526;-271156979;451902294;611965275;-349481821;152583861;0.75653875;201611090;280494928;0.45370328;265009451;-155358219;-134694338;-0.96875882;-225026417;0.29853225;-0.99793494;145173550;-132227921;134143662;-0.49560535;-115234900;0.88955343;-132603180;-100213253;-0.35945070;0.99442822;-122500229;-0.11823761;0.24749658;-0.47437960;0.09473348;-0.46746200;0.08247197;0.22028604;-114971483;0.73178542;-0.82096148;-0.75241715;0.36040270;-0.73627472;0.67246562;-157631731;-0.00779808;-0.37823331;-0.53489739;0.63992715;-0.12972206
-1144988728;-616895676;909853172;0.09400618;-0.03985655;-355151916;-419211483;310713005;425569773;-560360384;-205649757;174124146;243267393;389764619;-113151693;-161031532;175072622;0.55410874;-455775833;-0.33900094;151439273;-0.84929937;164657223;0.19373941;-0.06680298;-181575418;242360258;0.95590210;-164009142;397723675;0.31358790;308430910;-149151659;-0.39848369;140803337;-398090720;260351968;272737336;-0.05064380;-164086044;0.90121651;-0.41195798;-219197917;-104708719;-0.39259899;179235339;0.55748761;108464515;0.09895751;0.95547211;-107353711;-0.13867134;201882195;0.50522816;-115090752;-170032489;-0.00084782;-0.11722948;0.45513397;145665514;0.34161937;0.96398824;-0.50619423;0.12432913
-899231720;-658366013;274780560;-137283885;345377684;113752890;-1212996006;-435261440;0.99266720;-250865006;-199966145;0.82368517;0.27113998;212779665;0.35680652;227973866;141141343;-0.22311270;-0.00194320;303209209;-149284744;-0.92318577;221225405;0.83775139;-0.54249382;0.17434596;218473530;0.20626557;0.89345670;0.89505827;-225376797;-0.27635813;-0.16048095;-0.77650565;-0.55987346;-177185547;-299386263;-276920438;0.29440427;-169646037;-0.32431221;-0.13475583;143886900;142097807;192508078;-0.21121603;123596990;0.13886476;0.02739973;-0.95607275;0.21734729;0.89939117;173269749;-165675259;0.04250401;0.97118914;-100619793;-368358088;-0.23595276;0.72655952;-172037423;-0.39441153;0.22606528;0.92683071
-895159531;-690281487;250918055;-324477696;151492655;445274115;-887854004;-428112125;-0.68682051;0.58399045;-262595415;0.80221510;0.46531773;163571417;-208286047;-248996162;316934276;-118196583;229122353;375556469;-527534914;-0.76559120;120221186;0.39911795;-0.27675313;159665716;122289753;-0.98874903;-169048929;-147957802;-101485741;-0.12826920;-0.78574693;0.80799294;-256493902;132103634;-0.34235120;-0.99978894;0.25700045;-121148574;-0.68847263;-0.16215323;154789042;0.05415440;-166201961;0.58814597;-0.80036604;-132177830;-0.92096955;-0.07542211;-0.73206878;-0.43915701;0.02351665;-0.59629011;122826302;0.74553561;-0.98036742;0.13287872;0.83799905;-148378658;-0.74851239;-0.54398090;255021048;-0.38184866
-573723173;-271558714;-168799996;-680169487;-122693515;363551569;-806489468;-473806190;-355244780;219450474;125323343;-225330234;301895022;-0.77881646;245100451;0.38248456;484521198;-204707479;-0.42316151;527782536;-394019508;0.22671986;192163610;112686825;-209813380;301582456;187986124;0.23229456;195814633;-0.26746112;-262294006;-140808511;214742064;202159286;-204795885;-0.01839450;-140246487;-107795739;-113311350;125244379;170896554;-0.83927625;0.59660304;-0.31338334;0.03627658;-0.19125646;-0.24663417;-204704976;-0.56199646;0.50887740;-211423492;-0.31952584;228946686;-290159273;-0.67124027;0.06441450;-0.31994343;0.32136852;-108329225;-0.20763677;-123653769;-0.29296139;220468760;0.91642612
-679840612;-0.36164618;428733587;-709399652;0.21446788;-749725914;0.04047132;717688560;189794707;-646528339;-130542755;427580786;0.41812748;370356369;-259618378;0.36928475;-521924353;-0.16537482;-0.46069503;-0.51450717;245686841;0.53135777;338780975;246577597;0.64307082;213331246;262232780;-290091419;-0.71592999;266010666;-266828632;0.28365135;191442704;-150216699;213699389;-0.90065682;0.42575979;0.24320221;-0.74430048;-0.02443948;196378112;176425135;0.27724570;-0.64681929;-141040957;108869314;167771196;0.78315842;0.48508799;105588233;0.95025760;-199444270;0.36391759;-0.21171200;-0.98017210;0.34515131;245554566;-161768770;-105693913;-0.08709961;0.37502682;193388295;165698564;-301513147
-986974907;-519358110;685126638;-120129848;374366283;409240961;-0.88958502;-725615883;-0.55058813;266801858;-292087698;235732937;320601749;-173399031;-214980936;-141848874;295761037;-177349031;0.94568813;323982954;-455168772;284277964;0.86061919;101364255;-0.94526660;-0.43128058;292858934;-111891389;-0.09729624;-108160388;-271200562;0.53162789;-0.91618770;124679542;0.00989282;211396861;0.99745321;-187987447;-134376991;-231693792;-0.54475129;0.49400294;264920950;0.54399323;0.88043785;-110509777;-123638463;-221799684;100756598;0.36908305;157820106;-217266297;-284705424;-0.38677669;-0.41058868;0.36583173;-176476765;106068134;-0.22006857;-149934614;0.91237360;0.74214977;-0.46587211;-0.47952679
-1175997162;-384754872;0.14703038;0.29541495;262310123;529680729;-943490791;0.33493280;0.26951122;420738316;-259789896;254897714;-274995637;383936858;-0.99921894;0.41138911;0.18464935;-299673080;0.58672875;305855656;-245312047;230175972;315523124;0.28241634;167936814;0.22768632;127144694;-0.44101578;-174912024;0.28463542;-278210402;0.80581760;0.55439079;-0.91585499;0.14782715;-152556968;-100873220;-0.84761387;-0.27601993;-0.22251505;-0.47748655;-0.62262315;0.85675770;-125867999;-160433090;0.82011914;137437010;-0.38367772;0.58171535;-190692830;0.43146193;-0.44698775;0.73000288;0.20598507;0.31717789;-105237579;0.31215858;-0.78936952;-128063345;0.24044073;-0.84798867;-0.60447079;0.58832586;-230352116
-808152008;-920368481;187712526;-291673017;224234056;126911104;-918001556;-485656738;281892371;-527869081;-174812126;-109588981;390546727;-0.32595056;-196704531;-214492273;170956349;118859959;101997268;251904964;-299419641;-0.83596319;0.32765394;0.57196593;-223515201;0.64934736;240130329;-0.65381241;-188541746;-109118640;0.14864981;170050907;-175144553;-0.16083902;-109776926;108152413;-159535384;-113452673;0.86595374;0.15086126;-0.81404436;0.19914380;150331175;0.67831177;-0.30635345;-0.46821254;-242225075;-130693293;-163036227;-0.31188518;-0.91870522;-152422190;214885497;0.44942123;261234212;187357354;-123352051;-0.94620097;-0.29556265;-0.17679387;101356328;0.28738147;0.10555202;0.84141874
-688826990;-848061180;807530880;-243069744;303538513;519710159;-718581486;-823210907;-192925358;314476132;-116058755;0.24959087;117803121;123675513;0.96802282;377037787;-0.99461883;-0.73185062;0.19642901;361997318;-389263105;-0.10438025;323799014;-164397991;-238556814;122091186;137607431;-135531414;0.80012298;0.31531239;-213759851;-0.17099428;0.04862400;0.09545457;-107995367;-0.96710455;-0.76933491;-178307629;132133663;-103392172;-116349995;-0.43623561;169392657;-125951505;134011745;0.84216231;0.45231485;-0.18996119;0.36966717;0.01378691;-0.42587638;-0.26444995;0.56160498;-0.86470366;-183430147;-0.55226910;-0.47325706;-146824157;0.45736986;243225431;-0.85293210;0.37715131;-0.01489043;-105074668
-1175415707;-941633797;637741852;-295061898;0.91668856;0.73760581;-472672462;-0.79613483;216842866;0.41999936;-418807793;132320404;-0.81183672;-0.31112030;-370621967;-131291246;-216815782;-0.39752662;230477810;167749000;-183212483;0.82837248;-256072187;193155718;-0.40615365;-0.14382018;258431816;-220281124;-323731041;-0.60230112;-0.07927787;327509069;-228797221;119365311;-195870042;0.33568347;219231009;0.39768887;-0.29139018;-272678757;-168153977;0.35294563;198340559;-116850531;-0.01938438;-0.68004382;-0.75481945;-200101590;-177516794;0.54785049;-0.63196552;-0.89802933;0.58537567;-0.74417520;0.54045850;0.28627372;-0.67450809;-0.13005044;-106761837;-0.14008415;112155616;0.23385972;0.66189981;-0.36513552
-958984947;-483544874;685057163;-130401433;212929249;264836407;-453473282;-482801151;135446835;-0.40128434;-263596344;211625504;213850880;-0.44932994;-236459780;-460255051;490530586;-0.29205787;-0.45894870;451543093;-396503592;0.88154876;181003070;177125216;0.72106504;0.27702373;363442230;-205263877;-174077320;-0.40698767;-178504956;0.59385896;-0.98002297;162536597;-0.30027080;132026470;0.91659451;0.34813702;0.02320969;-335903621;-139787245;-0.01201305;270650840;0.68262571;127805185;0.16626051;-175614679;-0.91523719;-102601898;0.25421166;161853778;-0.06868964;-163927531;0.48338550;0.30073553;-0.20929039;-0.71701336;215418673;-0.35131785;-0.85839111;0.07057808;113878751;-0.37909061;-0.39674592
-755600405;0.29147863;0.93566889;0.27496776;182864487;663200283;-697234154;165452099;-246596003;-0.07882595;-133024836;725757027;-469648409;248901558;0.99977589;-138536334;352437186;0.82807529;214743853;327085304;-151148486;164611483;537265491;331088829;0.66678178;0.69512957;365224266;-349670744;-0.63708258;0.63960767;-117503846;0.51993418;-184597206;-0.93610317;0.61084354;-232026529;0.50515747;-191337466;-0.20108020;-0.05111995;0.81645024;-0.63771218;119202077;0.05527320;-148705137;-137232256;-0.25274557;-0.49212217;0.89703387;-0.25394249;-142329979;0.14449182;0.60213530;-0.43260586;225338674;-113389421;-0.50650454;0.52067769;0.60642225;-0.80971295;116913009;0.63795775;0.88468516;-101524282
-1477116299;-545933723;992417240;-106219220;304797316;649316025;-0.28713989;-0.04227006;-0.52903080;524530745;-0.30982971;0.72059035;-0.06008339;133693898;131810689;156961501;0.39186668;-0.07407492;-184027100;279958963;-550668907;106379163;305152273;146060038;0.13618308;176245713;260376835;0.40373087;188951874;-0.66456628;-218513107;-0.48957896;103030896;0.89316744;0.83089143;150483143;111765170;187231731;-140076101;0.12112111;0.57755756;0.97145993;0.96822566;-116439080;-0.21004665;-0.72742391;0.03611349;-0.09792972;0.95840424;151200688;0.76996887;-0.21013778;-0.89533854;0.34287715;-0.38806778;0.04406834;0.03406835;0.54860181;0.34668511;-110833132;-129954791;105008483;0.58317101;-0.46441773
-1469758797;-828668213;885919762;-298629856;284333181;288267326;-299688005;-365407443;233802366;353705597;-0.92409968;-186522985;0.37151021;0.55934888;0.08551645;-0.03181362;-0.29850340;117444134;-315301657;-0.01348495;-318696976;0.33201730;272043800;-0.72034097;-273015594;-159765339;373190641;134621263;-0.34002542;117372715;-238088799;-198580241;0.99173224;-0.05091006;-0.25454164;105283916;0.77819896;156981516;0.30974758;-345959234;-118993711;-156638575;-183587658;-0.23164304;0.97045767;201868963;-0.31570256;-0.52865124;-109896648;142268646;0.14689456;-0.60945249;-113783431;0.24370599;0.74424958;-0.93392944;-0.27955747;0.74359590;-0.74566126;0.41067648;-0.33598953;101687813;0.15858090;0.76719511
-1125466919;-785620070;374086833;-225471663;0.67243290;0.18928635;-404380894;303943539;445314503;-126530695;-516220427;-0.53628230;168719268;102077544;-338585663;-158090830;-295098209;0.33444345;249951029;114627147;-297880125;223739362;-200590706;297524118;126124883;-0.42629355;246750212;-354317999;-335606241;-0.46619898;-146504819;449524879;-226621056;-0.88916236;-145535159;0.01997417;149911928;0.37482685;0.05930817;-219548726;-0.40706021;176665795;134038961;-0.34270716;-0.07802415;-112244105;-0.15723746;-229506993;0.20755187;0.93728721;0.17051822;-0.59959841;198245919;0.00829148;133651185;0.26943529;-0.13143325;-150477612;-0.63124537;-0.48144996;220568728;0.79236013;-0.81664377;0.86486685
